order_id,order_value,category,customer_type,customer_order_count,payment_method,delivery_pincode_risk_tier,discount_percent,order_hour,day_of_week,returned_or_disputed
ORD104920,629,apparel,new,0,card,low,1,22,Fri,0
ORD101221,16553,electronics,new,0,card,low,7,13,Mon,0
ORD100509,4191,electronics,new,0,UPI,medium,36,3,Wed,0
ORD100997,13518,electronics,new,0,COD,high,12,22,Sun,1
ORD105564,359,grocery,returning,7,card,high,24,18,Thu,0
ORD104511,4653,home,returning,8,UPI,low,46,14,Tue,0
ORD107100,1085,apparel,new,0,COD,low,0,20,Wed,1
ORD106925,19384,electronics,new,0,UPI,low,4,2,Fri,0
ORD106790,1566,apparel,new,0,UPI,high,2,19,Sat,0
ORD107251,2651,home,returning,10,COD,low,1,23,Fri,0
ORD105306,398,grocery,returning,8,UPI,medium,20,4,Sun,0
ORD100538,7395,electronics,returning,11,UPI,low,14,3,Thu,0
ORD103946,9575,electronics,returning,8,UPI,low,19,12,Wed,0
ORD107373,3781,beauty,returning,7,UPI,low,2,4,Wed,0
ORD101839,1169,beauty,returning,7,UPI,low,0,9,Tue,0
ORD101703,4418,home,returning,8,COD,medium,16,18,Fri,0
ORD106872,3476,apparel,returning,6,UPI,medium,11,20,Fri,0
ORD104738,8483,electronics,returning,8,card,low,15,16,Sat,0
ORD106674,948,beauty,returning,9,COD,high,2,15,Sat,0
ORD107950,5925,home,returning,2,UPI,medium,5,19,Thu,0
ORD102970,1053,apparel,returning,4,card,high,11,6,Wed,1
ORD104184,246,grocery,returning,6,card,low,76,22,Sat,0
ORD106304,717,beauty,new,0,COD,low,19,0,Tue,0
ORD107608,4411,apparel,new,0,COD,low,5,11,Thu,0
ORD101005,537,apparel,returning,8,wallet,medium,9,4,Sat,0
ORD106076,2639,home,new,0,UPI,low,4,2,Tue,0
ORD101320,2331,apparel,new,0,UPI,medium,9,16,Fri,0
ORD105761,1569,grocery,new,0,UPI,low,32,7,Tue,0
ORD105891,2027,home,new,0,UPI,low,2,0,Sun,0
ORD102755,1016,beauty,returning,10,UPI,low,55,11,Sun,0
ORD107458,5679,electronics,new,0,UPI,medium,2,18,Sat,1
ORD100408,10060,electronics,new,0,netbanking,high,10,15,Tue,1
ORD101197,2352,home,returning,7,UPI,low,23,0,Sun,0
ORD107710,1492,apparel,returning,7,netbanking,medium,10,19,Fri,0
ORD101323,2643,beauty,returning,5,UPI,medium,4,6,Fri,0
ORD101056,415,grocery,new,0,COD,medium,12,13,Mon,0
ORD104669,960,apparel,new,0,card,low,6,7,Tue,1
ORD103799,1888,apparel,returning,5,UPI,medium,9,19,Fri,1
ORD103012,4000,beauty,returning,9,UPI,low,28,11,Fri,0
ORD101670,2469,apparel,new,0,COD,medium,20,22,Sat,1
ORD100940,1280,apparel,new,0,wallet,medium,21,0,Tue,0
ORD103305,20983,electronics,returning,4,COD,high,6,1,Sun,1
ORD107173,8703,home,new,0,UPI,high,20,1,Tue,0
ORD105491,3652,home,returning,8,COD,medium,23,22,Sat,0
ORD102776,4901,home,new,0,COD,low,68,17,Sat,0
ORD100576,304,grocery,new,0,wallet,low,3,6,Tue,0
ORD103418,7455,electronics,new,0,UPI,medium,4,9,Sat,1
ORD101741,905,apparel,returning,6,card,low,0,13,Sun,0
ORD101669,216,grocery,new,0,UPI,medium,8,3,Thu,0
ORD102922,16470,electronics,new,0,wallet,high,16,12,Thu,0
ORD105046,1009,apparel,new,0,card,high,1,16,Sun,0
ORD100177,353,grocery,returning,17,COD,low,6,2,Tue,0
ORD101728,11809,electronics,returning,8,COD,low,23,21,Mon,0
ORD105923,2588,apparel,returning,6,COD,low,1,19,Sun,0
ORD105546,429,grocery,returning,6,COD,low,10,10,Wed,0
ORD103934,4750,apparel,returning,6,card,low,10,0,Wed,0
ORD100328,2532,home,returning,8,card,low,19,13,Tue,0
ORD102124,2934,apparel,returning,12,card,low,32,14,Fri,0
ORD105782,403,apparel,new,0,UPI,low,30,10,Sun,0
ORD106385,289,grocery,returning,6,card,medium,7,15,Sun,0
ORD107341,1368,apparel,returning,9,COD,medium,11,16,Mon,0
ORD102892,3464,home,returning,3,UPI,low,18,0,Wed,0
ORD104417,8369,electronics,new,0,wallet,low,5,16,Sun,0
ORD103257,3372,apparel,returning,8,card,low,5,11,Sat,0
ORD105664,8236,electronics,returning,6,card,low,5,8,Mon,0
ORD104001,2022,apparel,returning,10,card,low,24,19,Fri,0
ORD101297,6981,electronics,returning,8,COD,low,28,13,Sat,0
ORD104532,2666,home,returning,7,card,low,6,7,Thu,0
ORD104518,680,beauty,new,0,COD,medium,19,10,Tue,0
ORD105190,3243,home,returning,9,wallet,medium,0,22,Thu,0
ORD106659,1366,apparel,new,0,COD,high,15,19,Mon,1
ORD107789,3388,apparel,returning,7,UPI,high,54,12,Wed,0
ORD107641,438,grocery,returning,8,UPI,medium,10,8,Wed,0
ORD100181,502,grocery,new,0,COD,low,18,16,Sun,0
ORD104296,3098,apparel,returning,6,wallet,low,11,8,Wed,0
ORD104535,27024,electronics,returning,5,COD,low,4,20,Thu,1
ORD107442,2684,beauty,returning,5,UPI,medium,20,10,Tue,0
ORD104960,19578,electronics,returning,6,COD,high,21,17,Wed,0
ORD105826,2745,beauty,returning,4,UPI,medium,3,13,Sat,0
ORD100742,813,grocery,new,0,COD,medium,8,13,Thu,0
ORD102208,4903,electronics,returning,4,netbanking,low,1,20,Fri,0
ORD106789,690,beauty,new,0,card,low,0,0,Sat,0
ORD101183,45000,electronics,returning,12,UPI,low,6,19,Sat,0
ORD107987,213,grocery,new,0,card,low,2,17,Tue,0
ORD103396,13695,electronics,new,0,UPI,medium,14,23,Sat,0
ORD103123,1859,apparel,new,0,card,medium,25,22,Tue,0
ORD100041,1027,beauty,new,0,netbanking,low,4,21,Sat,0
ORD106425,10276,electronics,new,0,card,medium,55,6,Sat,0
ORD106857,3846,apparel,returning,8,card,low,6,15,Thu,0
ORD100185,2752,home,returning,8,UPI,low,5,1,Mon,0
ORD103139,1468,apparel,returning,5,COD,low,55,3,Fri,1
ORD105464,19114,electronics,returning,11,UPI,medium,13,5,Thu,0
ORD103567,1633,apparel,returning,5,card,high,3,18,Sun,0
ORD106985,1227,home,new,0,card,medium,1,4,Mon,0
ORD104438,820,apparel,returning,4,UPI,low,12,5,Thu,0
ORD100712,274,beauty,returning,7,UPI,medium,3,10,Fri,0
ORD101414,17179,electronics,returning,7,netbanking,low,17,7,Thu,0
ORD102802,7515,electronics,returning,9,card,medium,8,7,Tue,0
ORD100087,4837,apparel,returning,3,wallet,medium,1,3,Sat,0
ORD105880,1998,apparel,returning,4,COD,medium,40,18,Sat,0
ORD106562,11005,electronics,returning,7,COD,low,27,20,Fri,0
ORD107017,9517,electronics,returning,4,COD,low,80,7,Thu,0
ORD106606,1226,grocery,returning,4,COD,low,56,13,Wed,0
ORD101027,1074,apparel,returning,8,COD,medium,35,0,Thu,0
ORD102550,3332,home,new,0,card,low,14,17,Sat,1
ORD102112,17684,electronics,new,0,card,medium,23,14,Mon,0
ORD107792,16299,electronics,returning,8,wallet,high,28,14,Sun,0
ORD103246,2351,apparel,returning,7,COD,medium,30,11,Mon,0
ORD107686,1415,apparel,returning,7,UPI,low,1,0,Wed,0
ORD104671,3039,apparel,new,0,UPI,high,9,1,Fri,1
ORD103782,650,grocery,new,0,wallet,medium,44,17,Sat,0
ORD100706,2894,beauty,returning,7,card,high,37,15,Sat,0
ORD102453,668,beauty,returning,11,netbanking,low,18,19,Sun,0
ORD101656,871,apparel,new,0,UPI,low,7,21,Mon,0
ORD105867,1999,beauty,returning,6,card,medium,7,11,Fri,0
ORD103475,2356,apparel,returning,6,COD,low,9,23,Sun,0
ORD102351,929,grocery,new,0,COD,high,8,19,Thu,0
ORD102795,2451,home,returning,5,card,low,9,14,Wed,0
ORD104695,2476,home,new,0,card,medium,6,9,Fri,0
ORD105444,800,grocery,new,0,COD,medium,80,0,Fri,0
ORD107039,1151,grocery,returning,6,UPI,high,1,2,Tue,0
ORD102287,3731,beauty,returning,9,COD,medium,33,23,Wed,0
ORD105562,18763,electronics,returning,6,COD,low,26,2,Sat,1
ORD106053,323,apparel,returning,7,netbanking,low,14,20,Sun,0
ORD100381,623,grocery,returning,7,card,low,3,10,Thu,0
ORD100069,2090,apparel,returning,6,card,medium,3,14,Sat,1
ORD103207,8104,electronics,returning,8,COD,medium,0,13,Thu,0
ORD102751,1351,beauty,returning,4,netbanking,low,17,21,Tue,0
ORD101429,1147,apparel,returning,9,UPI,medium,3,1,Tue,0
ORD101545,1140,apparel,new,0,card,medium,47,3,Mon,1
ORD101127,1286,beauty,new,0,UPI,high,5,1,Thu,0
ORD103320,11668,electronics,new,0,card,low,11,0,Fri,0
ORD106611,540,apparel,new,0,UPI,medium,21,16,Sun,0
ORD102487,1244,beauty,returning,9,UPI,low,3,11,Wed,0
ORD107782,4259,home,returning,6,UPI,low,4,4,Sat,0
ORD100445,725,beauty,returning,4,UPI,medium,22,13,Sat,0
ORD107564,3905,apparel,new,0,COD,medium,5,4,Sat,0
ORD106511,18113,electronics,new,0,COD,medium,8,4,Mon,0
ORD104881,2317,home,returning,7,UPI,high,2,16,Fri,0
ORD100800,2066,beauty,returning,6,UPI,low,5,11,Thu,0
ORD103558,3740,home,returning,10,card,medium,5,5,Sat,0
ORD107587,473,grocery,returning,6,card,medium,27,6,Sat,0
ORD102345,11237,electronics,returning,10,COD,medium,17,11,Tue,0
ORD107398,1331,grocery,new,0,UPI,low,3,0,Sat,0
ORD106474,5094,electronics,returning,5,netbanking,low,42,0,Sat,0
ORD100019,2062,home,returning,8,card,low,4,14,Sat,0
ORD105333,27865,electronics,returning,7,UPI,low,49,20,Tue,0
ORD106532,917,beauty,returning,8,UPI,high,17,13,Tue,0
ORD101511,10165,electronics,returning,11,COD,low,14,9,Sun,0
ORD100828,830,grocery,new,0,COD,medium,10,6,Sat,0
ORD107153,2608,home,returning,4,card,high,11,12,Wed,0
ORD106536,6593,electronics,returning,5,UPI,medium,4,3,Tue,0
ORD100476,1432,apparel,new,0,UPI,low,6,20,Sun,0
ORD105668,9713,home,new,0,netbanking,high,10,9,Mon,0
ORD106573,1535,home,new,0,card,low,9,0,Tue,0
ORD107416,45000,electronics,returning,2,wallet,high,2,22,Mon,0
ORD107428,1140,home,returning,7,UPI,low,10,1,Mon,0
ORD102925,4569,home,returning,8,card,high,20,5,Wed,0
ORD104085,911,grocery,returning,4,UPI,low,12,9,Fri,0
ORD105325,16966,electronics,returning,14,UPI,high,24,2,Mon,0
ORD105428,1597,grocery,returning,7,card,low,29,8,Tue,0
ORD101966,1025,beauty,returning,5,card,low,0,18,Sun,0
ORD105774,1678,apparel,new,0,UPI,high,0,7,Tue,0
ORD107282,6828,electronics,returning,7,card,high,7,21,Wed,0
ORD106044,2818,home,returning,7,UPI,medium,5,15,Thu,0
ORD104626,373,beauty,returning,3,wallet,low,1,17,Tue,0
ORD102132,1221,grocery,new,0,UPI,low,1,13,Thu,0
ORD100641,2188,beauty,new,0,netbanking,low,24,18,Wed,0
ORD102894,553,grocery,returning,6,UPI,medium,3,4,Mon,0
ORD102436,3146,home,new,0,wallet,low,11,5,Fri,0
ORD103889,1096,apparel,returning,8,UPI,low,36,10,Wed,0
ORD103666,7742,electronics,returning,6,COD,low,7,6,Fri,0
ORD101509,389,beauty,returning,7,card,low,5,14,Thu,0
ORD101405,2537,apparel,new,0,card,low,21,9,Sun,0
ORD104731,196,grocery,returning,6,UPI,low,9,14,Sun,0
ORD102221,3612,apparel,returning,6,netbanking,low,4,18,Wed,0
ORD102973,1098,grocery,returning,9,UPI,medium,2,14,Sun,0
ORD104927,4220,apparel,returning,12,UPI,medium,11,17,Fri,0
ORD106683,1380,beauty,returning,2,COD,low,6,20,Thu,0
ORD100118,2163,apparel,returning,3,COD,high,9,14,Fri,0
ORD103145,3315,home,returning,6,COD,high,12,7,Sat,1
ORD104668,316,grocery,new,0,COD,low,1,4,Wed,0
ORD105933,400,apparel,returning,5,COD,low,22,0,Mon,0
ORD104110,1113,apparel,new,0,card,low,8,13,Wed,0
ORD104935,5937,electronics,new,0,COD,low,5,5,Tue,0
ORD104267,699,beauty,new,0,UPI,high,15,2,Sun,0
ORD104526,1088,beauty,new,0,UPI,high,3,14,Sun,0
ORD103784,2716,home,returning,8,UPI,low,10,4,Tue,1
ORD107828,396,beauty,returning,6,COD,high,14,5,Tue,0
ORD107687,2000,home,returning,7,wallet,medium,12,8,Tue,0
ORD101729,3605,apparel,returning,6,card,low,22,13,Mon,0
ORD102664,979,apparel,new,0,UPI,high,0,7,Sat,0
ORD102098,10068,electronics,returning,8,COD,high,5,2,Mon,1
ORD102884,2349,home,new,0,netbanking,low,3,11,Sun,0
ORD102991,1608,beauty,returning,7,COD,low,5,3,Sat,0
ORD106314,1746,beauty,returning,7,netbanking,low,42,23,Mon,1
ORD107757,7008,electronics,returning,8,card,low,10,8,Fri,0
ORD101057,14333,electronics,returning,7,COD,medium,15,20,Tue,0
ORD103805,16458,electronics,new,0,UPI,low,20,6,Tue,0
ORD105833,3972,home,returning,14,UPI,high,11,7,Mon,0
ORD105634,8100,electronics,returning,7,UPI,medium,22,13,Wed,0
ORD106245,15174,electronics,returning,4,COD,low,28,22,Wed,1
ORD105871,2167,apparel,new,0,COD,low,13,3,Fri,0
ORD102471,830,grocery,returning,5,netbanking,low,18,22,Fri,0
ORD105080,20298,electronics,new,0,UPI,low,8,8,Mon,0
ORD104004,2087,home,new,0,UPI,low,1,17,Sun,0
ORD103985,10058,electronics,returning,2,card,medium,4,6,Fri,0
ORD107986,453,grocery,returning,9,UPI,low,7,4,Tue,0
ORD106400,3389,electronics,returning,16,UPI,medium,18,15,Thu,0
ORD107479,784,grocery,returning,8,card,medium,39,3,Sun,0
ORD100773,1177,beauty,returning,12,COD,low,17,16,Thu,0
ORD107992,16981,electronics,new,0,card,low,7,23,Fri,0
ORD106775,1484,apparel,returning,9,netbanking,medium,22,7,Fri,0
ORD107248,388,beauty,new,0,UPI,medium,2,11,Sun,0
ORD100050,2199,electronics,new,0,COD,medium,8,21,Thu,1
ORD100733,704,apparel,returning,6,wallet,medium,20,18,Fri,0
ORD100245,1966,grocery,new,0,COD,high,14,15,Wed,0
ORD105850,788,grocery,new,0,COD,high,3,15,Sat,0
ORD100179,304,beauty,new,0,UPI,low,6,5,Fri,0
ORD107032,6824,electronics,new,0,wallet,medium,51,0,Tue,0
ORD102182,486,beauty,returning,4,card,medium,4,21,Fri,0
ORD105930,1225,grocery,new,0,UPI,low,7,17,Thu,0
ORD103927,1529,beauty,returning,6,UPI,low,21,13,Sat,0
ORD107808,413,grocery,new,0,card,medium,3,1,Thu,0
ORD106216,5179,home,returning,6,UPI,low,2,10,Sat,0
ORD107935,1475,apparel,returning,6,card,low,38,1,Thu,0
ORD104608,24005,electronics,returning,6,UPI,low,15,21,Sun,0
ORD103658,444,grocery,new,0,card,high,10,7,Wed,0
ORD101373,251,beauty,returning,7,card,low,12,18,Wed,0
ORD101087,550,beauty,returning,6,UPI,low,20,1,Sun,0
ORD100321,1211,apparel,returning,20,card,medium,6,1,Sat,0
ORD102127,4542,apparel,new,0,wallet,medium,13,8,Thu,0
ORD104660,731,beauty,new,0,COD,low,24,22,Wed,1
ORD101487,612,apparel,returning,4,netbanking,low,5,20,Fri,0
ORD105095,1564,home,new,0,card,low,4,21,Sat,0
ORD100965,2308,apparel,returning,11,COD,low,2,20,Fri,0
ORD107135,1452,home,returning,2,COD,low,10,23,Thu,0
ORD106037,1803,apparel,returning,6,wallet,medium,1,6,Wed,0
ORD106071,16094,electronics,returning,8,netbanking,low,2,17,Sun,0
ORD104519,1712,apparel,returning,7,UPI,medium,35,8,Wed,0
ORD101793,2008,beauty,new,0,card,medium,39,9,Sun,0
ORD105038,1697,grocery,returning,12,UPI,medium,15,22,Sat,0
ORD105473,5260,electronics,new,0,netbanking,medium,9,23,Fri,0
ORD104031,300,apparel,new,0,card,high,7,23,Fri,0
ORD104316,441,grocery,new,0,netbanking,low,10,7,Fri,0
ORD107730,2061,home,returning,7,card,low,18,22,Fri,0
ORD106372,654,grocery,new,0,UPI,medium,17,1,Sat,0
ORD105649,4460,electronics,new,0,COD,low,10,22,Tue,0
ORD102181,296,grocery,returning,11,netbanking,medium,12,13,Thu,1
ORD105786,195,grocery,returning,5,COD,medium,20,7,Thu,0
ORD104449,10325,electronics,returning,7,UPI,low,3,1,Fri,0
ORD105400,1825,beauty,returning,11,card,medium,35,15,Wed,0
ORD102522,675,apparel,new,0,COD,high,5,5,Sat,0
ORD105137,4512,electronics,returning,7,card,low,7,22,Sat,0
ORD104024,933,beauty,returning,11,UPI,high,27,23,Wed,0
ORD101172,5200,apparel,new,0,card,low,4,18,Wed,0
ORD106418,679,grocery,returning,13,UPI,low,6,19,Sun,0
ORD103458,11605,electronics,returning,3,UPI,low,5,5,Tue,0
ORD106670,6000,apparel,returning,3,UPI,medium,22,7,Thu,0
ORD102937,11559,electronics,new,0,UPI,low,45,3,Sat,0
ORD100435,5818,electronics,new,0,COD,low,14,10,Fri,0
ORD103513,1439,grocery,new,0,UPI,medium,5,11,Sun,0
ORD101489,571,apparel,new,0,card,low,6,20,Sat,0
ORD105662,2091,home,returning,6,wallet,low,13,17,Sun,0
ORD101557,5512,apparel,returning,5,UPI,medium,1,14,Wed,0
ORD100994,513,grocery,returning,8,UPI,medium,0,10,Wed,0
ORD100858,1404,apparel,new,0,card,low,80,17,Thu,0
ORD101533,1288,beauty,returning,10,UPI,low,4,23,Tue,0
ORD104017,1464,apparel,returning,12,netbanking,low,7,12,Sun,0
ORD103231,9793,electronics,returning,7,card,low,1,10,Sat,0
ORD106761,3540,home,new,0,UPI,low,28,6,Fri,0
ORD105494,575,grocery,returning,4,UPI,high,6,5,Sat,0
ORD100486,1659,apparel,returning,5,wallet,low,35,14,Sat,0
ORD103095,18562,electronics,returning,8,UPI,low,20,13,Wed,0
ORD100199,1336,apparel,returning,8,COD,medium,20,23,Tue,0
ORD106275,1066,beauty,returning,9,UPI,medium,15,15,Thu,0
ORD102057,658,apparel,returning,5,UPI,low,23,9,Tue,0
ORD105635,1965,home,returning,6,COD,low,1,0,Mon,0
ORD107816,1559,home,new,0,card,low,14,9,Mon,0
ORD100982,934,beauty,new,0,card,low,7,16,Thu,0
ORD107664,10308,electronics,returning,10,card,low,9,12,Thu,0
ORD103434,7288,electronics,returning,10,card,low,0,5,Fri,0
ORD102592,3359,home,returning,11,card,low,19,23,Mon,0
ORD105471,7366,electronics,new,0,UPI,medium,20,18,Sat,0
ORD105162,14206,electronics,new,0,UPI,medium,10,11,Thu,0
ORD104355,692,beauty,returning,10,netbanking,low,2,16,Sun,0
ORD105081,7219,home,returning,7,UPI,low,12,2,Fri,0
ORD106535,21485,electronics,new,0,card,medium,4,9,Tue,1
ORD106428,1656,apparel,new,0,UPI,medium,3,19,Fri,1
ORD102226,1912,beauty,returning,9,netbanking,low,7,7,Tue,0
ORD104080,2325,apparel,new,0,netbanking,medium,1,9,Thu,0
ORD104977,8571,electronics,new,0,netbanking,medium,5,19,Sat,0
ORD100354,1145,apparel,returning,11,UPI,medium,22,9,Tue,0
ORD104059,557,beauty,returning,11,UPI,high,4,18,Mon,0
ORD103032,1557,apparel,new,0,UPI,low,7,21,Thu,0
ORD100642,13853,electronics,returning,10,UPI,high,11,3,Sun,0
ORD104126,4081,home,returning,10,netbanking,low,14,10,Sun,0
ORD106798,5380,home,returning,5,card,medium,8,8,Sat,0
ORD101871,589,apparel,returning,5,UPI,low,7,17,Tue,0
ORD102316,44050,electronics,new,0,card,medium,7,15,Tue,0
ORD100786,1465,beauty,new,0,UPI,low,1,16,Tue,0
ORD103254,42386,electronics,new,0,UPI,low,18,23,Fri,0
ORD107488,9863,electronics,new,0,UPI,high,2,20,Wed,0
ORD101803,1443,beauty,new,0,COD,medium,1,16,Sat,1
ORD104196,3173,electronics,returning,8,netbanking,medium,9,3,Sun,0
ORD100932,2123,apparel,new,0,COD,medium,0,0,Thu,0
ORD100091,1932,beauty,new,0,netbanking,high,2,11,Sat,1
ORD101400,2793,apparel,returning,6,COD,low,5,17,Tue,0
ORD105862,7972,home,returning,7,netbanking,low,17,14,Tue,0
ORD107681,1405,home,returning,8,UPI,medium,43,15,Mon,0
ORD105838,1194,apparel,returning,5,UPI,low,13,7,Sat,0
ORD100530,572,beauty,new,0,UPI,low,0,0,Wed,0
ORD103571,8478,electronics,returning,3,netbanking,low,1,17,Thu,0
ORD104953,1311,grocery,returning,10,UPI,low,26,21,Fri,0
ORD101940,1101,apparel,returning,5,UPI,high,2,22,Sat,0
ORD103199,1184,grocery,returning,6,card,low,23,12,Sat,0
ORD105411,547,beauty,returning,4,UPI,low,23,13,Thu,0
ORD103992,16146,electronics,returning,6,UPI,medium,9,0,Sat,0
ORD100106,1572,apparel,returning,4,COD,low,1,7,Mon,0
ORD105686,8757,electronics,returning,10,netbanking,low,6,6,Sat,0
ORD103592,2193,beauty,returning,10,netbanking,low,9,4,Sat,0
ORD105753,606,beauty,new,0,UPI,low,15,2,Thu,0
ORD103404,635,grocery,returning,7,wallet,high,13,13,Sun,0
ORD100131,1062,grocery,new,0,UPI,low,40,18,Fri,0
ORD106141,11139,electronics,new,0,UPI,high,4,20,Tue,0
ORD101726,548,apparel,returning,8,UPI,low,6,21,Sun,0
ORD107299,3319,home,new,0,COD,medium,17,4,Sat,0
ORD103132,9459,electronics,returning,8,wallet,medium,35,3,Fri,0
ORD106270,1061,apparel,new,0,card,low,16,18,Mon,0
ORD104489,2607,home,returning,14,netbanking,low,1,0,Tue,0
ORD103126,4465,home,new,0,UPI,medium,10,18,Wed,0
ORD106187,1909,apparel,returning,7,UPI,medium,10,20,Thu,0
ORD107221,6364,electronics,new,0,UPI,low,3,3,Tue,0
ORD102418,39971,electronics,new,0,card,low,15,23,Fri,0
ORD101617,3297,home,returning,9,netbanking,low,44,3,Mon,0
ORD101412,1858,beauty,returning,4,netbanking,low,3,9,Tue,0
ORD105460,1873,beauty,returning,8,UPI,low,23,6,Wed,0
ORD107846,2138,home,new,0,card,low,2,10,Wed,0
ORD102722,4095,apparel,returning,11,COD,high,9,20,Mon,0
ORD105962,3510,apparel,returning,5,netbanking,medium,56,23,Tue,0
ORD102488,12359,electronics,new,0,card,low,7,12,Thu,0
ORD105508,1482,beauty,new,0,UPI,low,4,3,Wed,0
ORD101103,604,beauty,new,0,wallet,low,6,17,Sun,0
ORD100167,2926,beauty,new,0,COD,high,9,17,Fri,1
ORD100093,4328,apparel,new,0,UPI,medium,6,3,Fri,0
ORD103352,6240,electronics,new,0,COD,medium,9,19,Thu,1
ORD106687,270,grocery,new,0,card,low,2,20,Thu,0
ORD106465,332,grocery,returning,6,netbanking,low,22,4,Thu,0
ORD107354,1529,apparel,returning,10,UPI,low,13,6,Sat,0
ORD100835,3214,home,returning,5,UPI,low,1,1,Sun,0
ORD105542,2049,home,returning,6,card,low,10,16,Mon,1
ORD106854,9251,electronics,returning,8,card,medium,6,8,Sat,0
ORD103333,3086,apparel,new,0,UPI,low,9,10,Wed,0
ORD104753,1297,apparel,returning,6,card,low,7,11,Sun,0
ORD107049,2311,apparel,returning,5,COD,medium,2,0,Mon,0
ORD105247,4379,electronics,returning,7,card,low,38,1,Sun,0
ORD105195,592,grocery,new,0,COD,medium,26,14,Thu,0
ORD102706,1253,grocery,returning,7,UPI,low,5,3,Sun,0
ORD105548,2206,home,returning,5,wallet,medium,46,0,Thu,0
ORD104656,1297,grocery,returning,7,netbanking,low,3,12,Sat,0
ORD102420,12105,electronics,returning,5,card,low,21,14,Tue,0
ORD105882,487,beauty,returning,11,card,medium,19,5,Sat,0
ORD102619,735,grocery,returning,10,UPI,medium,9,22,Wed,0
ORD104404,1819,apparel,returning,4,COD,medium,49,11,Thu,0
ORD106631,16768,electronics,returning,7,wallet,low,15,12,Fri,0
ORD104450,771,beauty,returning,9,card,medium,53,12,Wed,0
ORD105266,2727,apparel,returning,6,UPI,high,9,1,Wed,0
ORD105440,6317,electronics,returning,9,netbanking,low,0,18,Fri,0
ORD100511,547,beauty,returning,8,UPI,low,28,4,Fri,0
ORD100789,2587,home,new,0,COD,low,16,23,Thu,1
ORD106161,1918,home,returning,6,UPI,low,5,0,Sun,0
ORD107767,567,apparel,returning,5,netbanking,medium,5,22,Tue,0
ORD107981,362,grocery,returning,9,netbanking,medium,2,5,Sat,0
ORD101916,1280,home,new,0,wallet,low,10,5,Sat,1
ORD101643,32879,electronics,new,0,COD,low,5,21,Sat,0
ORD104195,12000,home,new,0,card,low,21,19,Wed,0
ORD106885,1570,grocery,new,0,COD,high,40,2,Thu,0
ORD102764,11084,electronics,new,0,UPI,high,8,21,Thu,0
ORD106661,1364,grocery,returning,4,UPI,medium,14,15,Thu,0
ORD106059,444,grocery,returning,5,netbanking,low,5,11,Mon,0
ORD101559,1029,grocery,new,0,COD,low,18,22,Mon,0
ORD105285,45000,electronics,new,0,wallet,high,14,22,Tue,1
ORD104970,1268,home,returning,5,netbanking,high,12,18,Wed,0
ORD106003,9148,electronics,returning,6,card,low,25,23,Mon,0
ORD105121,2490,apparel,returning,5,card,high,14,14,Mon,0
ORD102692,286,grocery,returning,4,card,medium,77,16,Sat,0
ORD105816,867,apparel,new,0,UPI,high,9,21,Fri,0
ORD104362,6904,home,new,0,COD,low,1,23,Tue,0
ORD106771,1841,home,new,0,COD,high,1,5,Sun,0
ORD106409,10181,electronics,new,0,COD,high,1,14,Sun,1
ORD105674,1260,home,returning,6,UPI,low,9,1,Thu,0
ORD101883,1691,beauty,returning,8,card,medium,8,16,Thu,0
ORD100073,2760,apparel,returning,9,UPI,low,10,21,Fri,0
ORD103491,9654,electronics,new,0,card,medium,11,9,Thu,0
ORD101259,983,grocery,returning,7,card,low,30,22,Sun,0
ORD101335,646,grocery,new,0,card,low,4,1,Thu,0
ORD104498,647,grocery,returning,4,COD,medium,2,3,Thu,0
ORD102513,11642,electronics,returning,7,wallet,low,8,12,Sun,0
ORD107350,13402,electronics,returning,5,UPI,high,7,12,Mon,0
ORD103405,1921,beauty,returning,3,wallet,low,12,0,Fri,0
ORD105617,1157,beauty,returning,4,UPI,high,10,19,Sun,1
